"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT01110876","PHASE1","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","OTHER",,"37","brain cancer","Unanticipated Toxicities","Maximum Tolerated Dose (MTD) of Vorinostat in Combination With Escalating Doses of Erlotinib and Temozolomide"
"NCT04378426","PHASE2","TERMINATED","REGULATORY","0.6","DRUG","OTHER","False","OTHER_GOV",,"10.8","ptsd","Use of VA hospital research space is indefinitely delayed due to prioritization of clinical cases delayed by COVID","Improvement in the Severity of PTSD as Measured by the Clinician Administered PTSD Scale DSM5 (CAPS-5)"
"NCT05764915","PHASE1","TERMINATED","SAFETY","0.6","DRUG","BIOMARKER","False","INDUSTRY",,"12.2","advanced solid tumor","Due to the change in study plan and not due to safety reasons","Number of subjects with Dose-Limiting Toxicities (DLTs) at each cohort dose level in dose escalation stage"
"NCT05787743","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"4","wrinkle","Sponsor withdrawal","Percent change from baseline in wrinkle (SEw)"
"NCT01928043","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"42","bipolar disorder","insufficient recruitment","Children's Depression Rating Scale - Revise (CDRS-R)"
"NCT01318915","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,"73","renal transplant recipients","The stopping rule for incidence of acute rejection was met.","Percent of Participants Successfully Withdrawn From Immunosuppression and Remained Off Immunosuppression for at Least 52 Weeks"
"NCT00109538","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"39","myelodysplastic syndromes",,"Proportion of subjects who achieved platelet transfusion independence for any 8-consecutive week period after randomization without worsening of RBC transfusion requirements or hemoglobin (untransfused) during the same 8-consecutive-week period."
"NCT07168148","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"4.2","nasal obstruction","low recruitment","Responder rate"
"NCT02717949","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","OTHER",,"16.7","liver disease","failure to recruit","Number Subjects Who Experience Adverse Events on HCV Treatment as Assessed by Division of AIDS (DAIDS) Adverse Event (AE) Grading Table Version 2.0."
"NCT03138538","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"37.3","advanced solid tumors","As part of a portfolio-level management of the company's oncology pipeline, it was decided to stop the next phase of internal development of the MetAP2 (M8891) program to enable realization of other opportunities within the oncology portfolio.","Number of Participants Who Experienced Dose Limiting Toxicities (DLTs) Assessed Using National Cancer Institute (NCI) Common Toxicity Criteria for Adverse Events (CTCAE) Version 4.03"
"NCT02610608","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"9.6","ovarian hyperstimulation syndrome","RECRUITMENT DIFFICULTIES","Evaluation of professional clinical practice for ovarian stimulation care"
"NCT00763035","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"25.9","coronary artery disease","Potential participants with COPD/asthma unwilling to participate.","Duration of Procedures"
"NCT04985968","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","RESPONSE_RATE","False","INDUSTRY",,"24.8","ulcerative colitis","Due to futility","Induction - Proportion of participants with clinical remission."
"NCT02459613","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER_GOV",,"14.8","endocarditis",,"Diagnostic sensitivity in infective endocarditis and atrial thrombus"
"NCT03126760","PHASE4","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","INDUSTRY",,"37.7","multiple sclerosis, relapsing-remitting","Recruitment difficulties and COVID-19 logistical challenges; no safety concerns","Score on the Expanded Disability Status Scale (EDSS) at Baseline and Day 42"
"NCT03917823","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"11.2","rib fractures","Revised protocol to such a significant degree that we simply closed this study and started a new study.","Average Resting Pain Score"
"NCT05824559","PHASE1","TERMINATED","REGULATORY","0.6","DRUG","SURVIVAL","False","INDUSTRY",,"11.5","colorectal cancer","Company decision to wind down operations, close all clinical programs and evaluate strategic options","Progression Free Survival (PFS) Rate at 16 Weeks"
"NCT01196780","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"67.9","rheumatoid arthritis",,"Efficacy: Change in Disease Activity Score - erythrocyte sedimentation rate (DAS28 - ESR)"
"NCT00831480","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"44","kidney cancer","Difficulty in accrual and by the order of the cancer center.","Disease Progression Diagnosed by Biopsy"
"NCT01835080","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"11","pulmonary arterial hypertension","low enrollment","Primary endpoint is a decrease in Respiratory Disturbance Index (RDI) by 10 events/hour"
"NCT04441788","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"7.6","chronic bronchitis","Business Decision to Terminate Study","Change From Baseline to the Primary Time Point in Forced Expiratory Volume in 1 Second (FEV1) Compared to Placebo"
"NCT02524327","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"30.8","anesthesia, general","Material issues. Re-start in assessment","Rate of patients without occurrence of disability according to the InterRai scale"
"NCT03691415","NA","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"19.2","submental fullness","Study discontinued due to business decisions.","Change from baseline in Clinician-Reported Submental Fat Rating Scale (CR-SMFRS)"
"NCT02086708","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"57","chronic liver disease","The technology showed rapid acceptance in the general population and we halted our feasibility demonstration study.","Measure Liver Elasticity Value Using Sonoelastography."
"NCT01929317","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"21.4","parkinson disease",,"Mean Change From Baseline (Week 0) in UPDRS Part III Total Score at Week 12 in the CR High-dose Group"
"NCT04588389","PHASE3","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"5.4","pain","PI left the institution. Decision made to close the study.","Opioid Consumption"
"NCT06673368","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"4.6","adhd","Slow enrollment","CGI-S"
