"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT00592852","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"57","pediatric bipolar disorder","Slow subject recruitment.","Children's Yale-Brown Obsessive Compulsive Scale (CY-BOCS)"
"NCT06008249","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","SURVIVAL","False","OTHER",,"48.8","amyotrophic lateral sclerosis","The planned interim analysis showed no survival benefit of taking the drug when compared with placebo.","Overall survival, defined as time to death from any cause or respiratory insufficiency (DRI; defined as tracheostomy or the use of non-invasive ventilation for â¥22 h per day for â¥10 consecutive days)"
"NCT02013778","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","OTHER",,"63","hepatocellular carcinoma","Lack of enrollment","Number of Participants With Adverse Events"
"NCT03758443","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"31.3","ulcerative colitis (uc)","Stopped early due to company decision. Company decision based on interim analysis results in TD-1473-0157.","Change From Baseline in Total Mayo Score (tMS) at Week 8"
"NCT05413915","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","SURVIVAL","False","OTHER",,"20","chronic myeloid leukemia","Insufficient patient accrual","Event-free survival rate"
"NCT03960008","PHASE3","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"47.9","hepatocellular carcinoma","This study was closed early due to lack of enrollments and insufficient funding.","To Compare the Duration of Disease Control in Treated Lesions When Utilizing SBRT Versus TACE as a Bridging Strategy for Patients With HCC Eligible for Liver Transplantation"
"NCT01508117","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SURVIVAL","False","OTHER",,"14","glioblastoma multiforme","transferred study sponsor","Overall Survival"
"NCT01077440","NA","TERMINATED","UNKNOWN","0","OTHER","SURVIVAL","False","OTHER",,"58","cancer survivor","PI leaving institution","Presence of donor-derived DNA in semen samples of male survivors of allogeneic hematopoietic stem cell transplantation"
"NCT01685840","NA","TERMINATED","EFFICACY","0.6","OTHER","OTHER","False","OTHER",,"45.6","heart failure","Project was stopped due to futility","CV Death or Heart Failure Hospitalization"
"NCT00308789","PHASE2","TERMINATED","ENROLLMENT","0.8","PROCEDURE","OTHER","False","OTHER",,"44","infant, premature, diseases","Poor enrollment","The rate of successful extubation with either mode of NCPAP"
"NCT03753789","NA","TERMINATED","EFFICACY","0.6","DEVICE","OTHER","False","INDUSTRY",,"35.2","cancer of the liver","Combined study endpoints with ongoing registry (NOLA/NEU\_2017\_04)","Percentage of Lesions Where Probe Repositioning is Suggested"
"NCT00261417","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"17","type 2 diabetes","The development program has been terminated","Dose-response relationship of tesaglitazar in subjects with type 2 diabetes by the assessment of the effects of each of four doses of tesaglitazar (0.25, 0.5, 0.75 and 1 mg) to placebo with respect to fasting plasma glucose"
"NCT00765050","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","SAFETY","False","OTHER",,"45","diabetic patients with critic ischemia in lower limbs who are administered with cd133+ cells mobilized by g-csf",,"analyze the safety and efficacy of CD133+ cells, obtained from peripheral blood in the treatment of diabetic patients with critic ischemia in lower limbs."
"NCT03849950","NA","TERMINATED","EXTERNAL","0.8","OTHER","OTHER","False","OTHER",,"15.6","lymphoma","Recruitment was halted prematurely due to the COVID-19 pandemic.","Reasons for non-participation"
"NCT02171091","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"8.2","patients requiring endotracheal intubation","Principal investigator leaving Washington University and halting studies","Neutrophil changes"
"NCT03233074","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"53","myelodysplastic syndromes","Achievement of scientific objectives","Changes in cellular properties of mesenchymal stromal cells"
"NCT01545674","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","INDUSTRY",,"133.9","trisomy 13","Non-invasive Prenatal Screening CLIA test performance validated in other cohort. Decided samples not required, study aims achieved through other studies.","Sensitivity and Specificity of the test to diagnose aneuploidy in a fetus at chromosomes 13, 18, 21, X and Y."
"NCT02826018","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"15.2","hepatitis b",,"Proportion of subjects experiencing adverse events"
"NCT04074590","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","RESPONSE_RATE","False","INDUSTRY",,"33.1","colitis, ulcerative","Sponsor decision due to strategic considerations","Clinical Remission Rate at the End of the Study Treatment"
"NCT02052297","PHASE1","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"26.9","idiopathic pulmonary fibrosis","The study was terminated due to challenges recruiting subjects with fibrotic interstitial lung disease associated with a connective tissue disease for Part D","Part A: Radiation effective dose (Millisievert [mSV]/Megabecquerel [MBq]) for whole body"
"NCT03825913","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"3.5","melanoma","two key faculty members are no longer part of the study and institution","Feasibility Assessment"
"NCT05089513","NA","TERMINATED","ENROLLMENT","0.8","PROCEDURE","OTHER","False","OTHER",,"10.3","absolute uterine factor infertility","slow recruitment","Surgical success"
"NCT03944720","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"41.6","rectocele","Lack of recruitment in participating centers","Change in symptoms of obstructive defecation measured by the Altomare obstructed defecation syndrome (ODS) score"
"NCT02363023","NA","TERMINATED","BUSINESS","0.6","PROCEDURE","OTHER","False","OTHER",,"12","ventilator associated pneumonia","Lack of resources.","Sensitivity, specificity and accuracy"
"NCT01598259","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"25","burns","lack or enrollment, funding depletion","sleep"
"NCT02077959","PHASE1","TERMINATED","SAFETY","0.6","DRUG","BIOMARKER","False","OTHER",,"62.7","multiple myeloma","Pharmaceutical Companies decision","MTD of pidilizumab combined with lenalidomide defined as the dose level at which no more than one of 6 patients experiences a dose-limiting toxicity (Phase I)"
"NCT04036279","NA","TERMINATED","REGULATORY","0.6","PROCEDURE","SURVIVAL","False","INDUSTRY",,"157.3","primary osteoarthritis","This study was originally designed to meet MDR commitments. MDR Approval was secured without this study. Therefore, this study does not fulfil its role as a regulatory body commitment.","Long term survivorship of Nanos"
"NCT01346579","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"33","breast cancer","Study closed prematurely.","Breast cancer-free interval for patients with PIK3CA-mutated tumors"
"NCT02247479","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"40.4","geographic atrophy",,"Change From Baseline in Geographic Atrophy (GA) Area, as Assessed by Fundus Autofluoresence (FAF) at Week 48"
"NCT06094296","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"8.4","nsclc","Business objectives have changed","Number of Participants With Adverse Events (AEs) for Part 1"
"NCT00599846","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,,"age-related macular degeneration",,"GA progression rate using fundus autofluorescence"
"NCT06939946","PHASE1","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"23.9","thyroid disease","The NIH-funded project period has come to an end.","Number of Parathyroid Glands identified by the imager."
"NCT02798003","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","OTHER",,"62.6","cachexia","Not feasible to include the needed patients","Reward-related activity in response to food cues, as indicated by Blood Oxygenation Level Dependent (BOLD) values in specified brain areas related to food reward."
"NCT00729027","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"11","hypercholesterolemia","AVE5530 in hypercholesterolemia was stopped due to insufficient efficacy","Percent change from baseline in calculated LDL-C"
"NCT03249727","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"15.2","immunity, innate","Recruiting issues","Test performance of NK Vue (ability of NK Vue to detect CRC in those subjects in risk categories P2, P3 or P4)"
"NCT02120027","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"21","irritable bowel syndrome with diarrhea","Because of negative results of the sister study NAK-06 and the low overall response rate at week 24.","Weekly Response for Abdominal Pain Intensity AND Stool Consistency Over the First 24 Weeks of Treatment in at Least 50% of the Weeks of Treatment (12 Out of 24 Weeks)."
"NCT00215527","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","OTHER",,"71","mucopolysaccharidosis i","Due to slow enrolment.","safety of intrathecal enzyme treatment by blood and spinal fluid tests each month"
"NCT00950027","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"41","ventilator associated pneumonia",,"Rate of ventilator associated pneumonia"
"NCT03015961","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"8.2","postoperative pain management","Slow enrollment","Area Under the Curve (AUC) of Visual Analog Scale (VAS) Pain Intensity Scores From 0 to 72 Hours"
"NCT04940416","NA","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","OTHER",,"45.5","cirrhosis","Collaboration between partners ended, covid","NeuroFit score"
"NCT01282333","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,,"advanced adult primary liver cancer",,"Maximum-tolerated dose of veliparib in combination with cisplatin and gemcitabine"
"NCT00539838","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"42.7","systemic lupus erythematosus","The study was terminated prematurely when the decision was made that ocrelizumab was not likely to benefit this patient population.","Number of Participants With Major Clinical Response (MCR)"
"NCT02588248","PHASE3","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"1.1","colonic polyps","Sponsor/Investigator has decided to close out the study","Adenoma Detection Rates"
"NCT00585455","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"42","heart failure","PI change in institution","Brachial artery flow-mediated dilation"
"NCT03682055","PHASE1","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"16.2","nasopharyngeal carcinoma","Lack of efficacy","All Cohorts: The Frequency, Severity, and Duration of AEs and DLTs, AEs Leading to Discontinuation, and AEs Leading to Death."
"NCT01709526","PHASE2","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","True","OTHER",,"45","psychiatric diseases","Study couldnÂ´t start due to investigator",
"NCT04984278","PHASE3","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","INDUSTRY",,"14.8","spasticity with multiple sclerosis","The study was terminated based on a business decision by the Sponsor.","Change From Baseline in Lower Limb Muscle Tone-6 (LLMT-6)"
"NCT03532425","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"22.2","hiv-1-infection","Difficulties enrolling participants","Urine Albumin/Creatinine Ratio (UACR)"
"NCT04650217","PHASE4","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"2.8","depressive disorder","Study terminated by sponsor (NIMH)","Montgomery Asberg Depression Rating Scale (MADRS)"
"NCT03750240","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"47","breast cancer","technical difficulties for scans on the research MRI system","Change in Tumor Size"
"NCT04070989","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"42.4","osteoarthritis","Sponsor decision to terminate early. Decision was not based on safety or efficacy of the study product.","Mean Superior Cup Migration (Subsidence) at 6 Week and 2 Years"
"NCT03809689","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"59.3","myocardial infarction, acute","lack of recruitment","82Rb PET/CT : assessment of change of myocardial blood flow at rest and at stress"
"NCT01755650","NA","TERMINATED","UNKNOWN","0","OTHER","SAFETY","False","OTHER",,"73.1","squamous cell carcinoma","6 patients were recuited. Due to inability of the tracer to detect regions of interest sufficiently, the trial was closed early.","Safety of D-18F FPM and L-18F FPM administration as measured by occurrence of adverse clinical, biochemical or haematological events following 18F FPM administration"
"NCT01907191","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"67","hip injuries",,"Opioid Consumption (Mean Number of 5mg Oxycontin Tablets Consumed)"
"NCT02236091","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"46.6","neurologic disorders","Lacking algorithms led to abortion of project","Counts per minute at time point T=0"
"NCT02528318","PHASE2","TERMINATED","BUSINESS","0.6","OTHER","SAFETY","False","INDUSTRY",,"24.3","respiratory distress syndrome","Sponsor decision to terminate after 3 dosing groups","Number of Participants With Peri-Dosing Adverse Events - Initial Dose"
"NCT03892018","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","BIOMARKER","False","INDUSTRY",,"45.2","solid tumor, adult","STUDY HALTED DUE TO FINANCIAL CONTRAINTS","Comparison of the concentration-time profile of Oral Paclitaxel in plasma for 168 hours when taken with or without food."
"NCT02992418","PHASE3","TERMINATED","UNKNOWN","0","BIOLOGICAL","BIOMARKER","False","INDUSTRY",,"35.7","dengue fever","No answer received from the Philippines Food and Drug Administration on protocol amendment issued due to IDMC recommendations. CYD vaccine 3rd dose not given.","Geometric Mean Concentrations (GMCs) of Antibodies Against Pertussis Antigens (Pertussis Toxoid, Filamentous Hemagglutinin, Pertactin, and Fimbriae 2+3) 28 Days After Dose of Tdap Vaccine in Previously Dengue Immune Participants"
"NCT00431613","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"35.1","non small cell lung cancer","Due to Poor Accrual","Time to tumor progression (TTP)"
"NCT06929260","PHASE1","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","INDUSTRY",,"6.9","advanced solid tumours","The study terminated because the clinical development programme for Ceralasertib has been discontinued.","Area under plasma concentration-time curve from time 0 to infinity (AUCinf)"
"NCT01194960","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","INDUSTRY",,"31","hormone refractory prostate cancer",,"Progression-free survival"
"NCT04925960","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"27.6","pmm2-cdg","Due to futility","Change in sorbitol (mmol/mol creatinine)"
"NCT05031520","NA","TERMINATED","BUSINESS","0.6","PROCEDURE","OTHER","False","OTHER",,"41.7","non-obstructive coronary atherosclerosis","Study was terminated due to funding expiration.","Perivascular coronary fat attenuation will be significantly greater in MINOCA patients compared with INOCA patients"
"NCT01575782","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","OTHER",,"38","small cell lung cancer","Poor accrual","Number of Participants with Adverse Events as a Measure of Safety and Tolerability"
"NCT00954759","NA","TERMINATED","ENROLLMENT","0.6","PROCEDURE","OTHER","False","OTHER",,"35","infantile colic","Abandoned due to poor recruitment","Decrease in hours of crying"
"NCT04170959","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SURVIVAL","False","OTHER",,"29.3","carcinoma, non-small-cell lung","Loss of external funding","Loco regional progression-free survival rate"
"NCT01631279","PHASE1","TERMINATED","SAFETY","0.8","DRUG","SAFETY","False","INDUSTRY",,"36","unspecified adult solid tumor, protocol specific","Study was prematurely discontinued due to unacceptable toxicity.","Determine the Maximum Tolerated Dose (MTD) of PR610 for Both a 1-hour and a 24-hour Weekly IV Infusion"
"NCT00990496","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"13.9","glioblastoma multiforme","Accrual goals not met","To determine the incidence of tumor responses, as defined as stable disease, partial, or complete responses after the infusion of CMV CTL."
"NCT01987596","PHASE3","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","OTHER",,"58","childhood choroid plexus tumor",,"Days to ANC Greater Than or Equal to 1,000/uL From the Start of Chemotherapy"
"NCT04342962","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","OTHER",,"35","acute myeloid leukemia","poor enrollment","The objective response rate (ORR)"
"NCT00099203","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"29","pain",,"Pain, as measured by Brief Pain Inventory and analgesic use"
"NCT04874714","PHASE3","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","OTHER","False","INDUSTRY",,"29.3","allergic rhinoconjunctivitis","Due to the low recruitment rate since the start of the trial","CSMS: Combined Symptoms and Medication Score"
"NCT00108433","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"12","bacteremia","See Detailed Description","Number of Participants With Microbiological Response at Test-of-Cure (TOC) Visit"
"NCT00698633","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"84","non-inflammatory degenerative joint disease","due to low follow up","Harris Hip Score"
"NCT01995058","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","SURVIVAL","False","INDUSTRY",,"9","prostate cancer","Sponsor decided to close the study prior to completion of enrollment. This was a business decision and not based on the safety results of the study.","Radiographic Progression Free Survival (PFS)"
"NCT00585208","PHASE3","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"36","insomnia","sponsor terminated study","Pittsburgh Sleep Quality Index (PSQI)"
"NCT00522808","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"9","chronic hepatitis c","Need for re-formulation","Safety"
"NCT05018325","NA","TERMINATED","EFFICACY","0.6","PROCEDURE","OTHER","False","OTHER",,"11.6","colon cancer","Futility","Miss rate of polyps"
"NCT03905889","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","OTHER",,"33.1","renal cell carcinoma metastatic","Funding withdrawn","Maximum tolerated dose (MTD)"
"NCT01816789","PHASE4","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","OTHER",,"40","in vitro fertilization","Optimal response: 63% nomogram, 42% controls, overcoming the stopping rule for interim analysis","The percentage of women with an appropriate number (N=8-14) of retrieved oocytes in IVF/ICSI cycles"
"NCT00415389","PHASE2","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"92","stroke","Approval lapse","Surveillance methodologies will measure arrival times of acute strokes from stroke symptoms onset to ER among participants for the length of the study, as well as increase in stroke knowledge at one month and one year post stroke event."
"NCT00589550","PHASE1","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","OTHER","False","OTHER",,"11","kidney cancer","low accrual","Maximum Tolerated Dose of PEG-interferon Alfa-2b and Sorafenib Tosylate"
"NCT01040650","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","True","OTHER",,"29","myopathy (statin associated)","Principal Investigator left institution",
"NCT01994291","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"21","macular edema, diabetic",,"Mean Letter Change From Baseline at Week 12 in Best Corrected Visual Acuity (BCVA)"
"NCT02837991","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"29.5","renal cell carcinoma (rcc)","Development of CDX-014 discontinued","Dose Escalation - Determine Maximum Tolerated Dose (MTD)"
"NCT03091491","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","OTHER",,"31.4","non-small cell lung cancer","Slow recruitment due to general pessimism for immunotherapy in NSCLC, availability of alternative therapy and clinician's choice to put patient on immunotherapy outside of trial setting.","Overall Response Rate"
"NCT00126191","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","OTHER",,"71","burkitt lymphoma","closed due to slow accrual","Response Rates (CR and PR) in Adults With Burkitt/Atypical Burkitt"
"NCT00820274","PHASE2","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"89","resistant vascular ulcers","clinical trial have encountered difficulties enrolling a sufficient number of patients","Measure of the diameter of the ulcer"
"NCT03309774","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"6.5","complex regional pain syndrome type i","failing of recruitment","high frequency index"
"NCT02029274","PHASE2","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"29.8","active dermatomyositis","The study was terminated prematurely after an interim analysis for futility. The study did not provide any evidence for efficacy of BAF312 in dermatomyositis.","Change From Baseline in Manual Muscle Testing - 24 Muscles (MMT-24) Score"
"NCT01901718","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"9","breakthrough pain","Enrollment was more challenging than anticipated.","Patient Global Impression of Change"
"NCT05817318","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"26.9","arrhythmia burden in patients with recurrent, paroxysmal atrial fibrillation despite durable pulmonary vein isolation","Study prematurely terminated by 23.09.2025 due to very slow patient recruitment.","Change in atrial fibrillation burden"
"NCT00927290","PHASE3","TERMINATED","REGULATORY","0.6","DRUG","OTHER","False","OTHER_GOV",,"31.1","chronic hepatitis c","Suspension of use of medicine containing Pioglitazone by French regulatory agency","Decrease in the HOMA score below 2 after 4 months of treatment with pioglitazone or placebo(at W16). The efficiency is defined as a higher proportion of subjects with HOMA <2 in the pioglitazone group than in the group treated with placebo pioglitazone."
"NCT00380874","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"14","chemotherapy-induced peripheral neuropathy","See detailed description for termination reason","Duration Adjusted Average Change (DAAC) of Paresthesia From the Onset of Chemotherapy Measured by Numeric Rating Scale (NRS)"
"NCT05265013","PHASE2","TERMINATED","BUSINESS","0.6","OTHER","RESPONSE_RATE","False","INDUSTRY",,"23.3","head and neck cancer","Business decision","Objective Response Rate (ORR-PIT)"
"NCT03630120","PHASE2","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","OTHER",,"16","thyroid cancer","Lack of efficacy","Time to Tyrosine Kinase Inhibitor (TKI) Treatment Discontinuation Due to Progressive Disease"
"NCT02176824","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"22.2","major depressive disorder","PI","Hamilton Depression Rating Scale"
"NCT03496623","PHASE3","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"53.2","pulmonary hypertension","Sponsor's decision","Change From Baseline to Week 12 in 6-Minute Walk Distance (6MWD)"
"NCT03387059","PHASE4","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","INDUSTRY",,"5","infertility","The study was terminated early, due to the poor feasibility and sustainability, leading to slow recruitment rate.","Implantation Rate"
"NCT01648959","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"20","complex partial seizures","Lack of funding","iEEG Recording"
"NCT01966380","PHASE2","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"5.9","leg ulcer",,"Absorption of Wound Exudates."
"NCT00436579","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,,"unspecified adult solid tumor, protocol specific",,"Changes in BP"
